event_id,category_id,user_id,user_name,user_past_event,review_id,rating,date,text
1529,5,163,Budi Susanto,"6, 3",152955163,5,9/27/2022,seru anak2 sangat suka
1651,6,100,Lina Rahayu,"6, 2",165156100,5,9/17/2022,Overall nice😍 Nyaman dan aman.
1643,6,192,Joko Hadiwijaya,"1, 3",164356192,5,8/23/2022,Alhamdulillah bs mewujudkan janji mamak ke anaknya yg ultah. Plus ada promo pulak kan... Amat sangat mempermudah transaksi disana lbh murah pulak kalo beli ticketnya di Traveloka lhoooo... Pokoke... selalu ditunggu buat promo2nya lagi... Lumayaaan... gaes...! mamak2 selalu suka yg berbau2 promo...💖
1531,5,64,Fajar Utami,"5, 2",15315564,5,8/12/2022,"menyenangkan sekali, next time bakal balik lg"
3165,1,37,Lina Susanto,"2, 2",31655137,5,5/9/2022,"anak suka, lari sana lari sini, ibunya juga sukak jd nostalgia waktu kecil, babanya mpe lupa bawa kamera... wkwkwk. untuk penukaran tiket ga ribet, asli tinggal masuk-masuk aja berasa vip... oia masukan aja nih, promonya ditambahin dong plus jgn dikit-dikit ngasih promonya"
1114,1,184,Dewi Hadiwijaya,"2, 1",111441184,4,5/3/2022,"cons: gak dapet antrean buat naik patung karena sudah sold out padahal belum jam 5 (banyak yg beli sebelum waktunya dijual?) tarian kecak yg dulu cerita barong & rangda (lebih seru dan sakral) sekarang cerita tentang garuda wisnu kencana (turis oriented) waktu pulang antrean gak ada yg ngatur, naik shuttle serobot-serobotan"
3454,4,65,Siti Pratama,"5, 6",34544465,4,5/16/2023,"Thanks traveloka , beli tiket lebih murah dan cepat aktivasinya, Happy with familly holiday at dufan"
1639,6,176,Ani Hartono,"2, 3",163946176,4,8/1/2022,sudah 8th ga ke dufan. wahananya masih cukup ok lah. tp kebersihannya kurang terjaga sekarang... banyak sudut2 tertentu kotor sekali
3658,6,190,Fajar Santoso,"1, 3",365846190,4,6/12/2022,antrinya lama banget seharian cuma dapet 3 wahana
3164,1,22,Fajar Wijaya,"2, 6",31644122,4,6/9/2022,sedikit kecewa banyak wahana yg tutup
1418,4,30,Fajar Kurniawan,"5, 3",14184430,4,10/8/2023,"pertama kali kesini, seru, apalagi buat yang bawa anak kecil. foto di terowongan aquarium yang iconic banget 😊"
1644,6,155,Sinta Saputra,"5, 2",164446155,4,6/9/2023,tempat menyenangkan untuk menghabiskan waktu bersama anak dan keluarga
1529,5,142,Siti Rahayu,"6, 3",152945142,4,5/20/2023,"Proses reedem voucher baik, ragam hewan laut cukup banyak,bisa liat proses memberi makan ikan yang ada di setiap kolam. hanya saja pada saat ke toilet bau sekali. tapi tampilannya bersih"
122,2,200,Dina Susanto,"5, 4",12242200,4,8/10/2022,semua indah tetapi untuk kacanya tidak sebersih dulu jadi terlihat agak buram
3167,1,44,Arif Sari,"2, 4",31674144,4,7/11/2022,seru... asik... bikin pengen balik lagi 👍🏻👍🏻👍🏻
1531,5,49,Fajar Hidayat,"3, 1",15313549,3,12/31/2022,"Perform dr dancer2nya sudah OK, tp musiknya hanya pakai rekaman bukan live musical, sayang sekali 😮‍💨😮‍💨 Statue Wisnu, Garuda, & GWK udah OK bgt,, tp acara kreatifnya masih sangat kurang."
116,1,12,Joko Susanto,"4, 2",1163112,3,1/2/2023,"sangat crowded banget, dibanding wahana lain yang sama atau lebih murah."
3162,1,200,Dina Susanto,"5, 4",316231200,3,4/29/2022,Bagus kok recommended banget
1651,6,178,Dewi Hidayat,"3, 2",165136178,3,12/11/2023,Sangat mudah dan cepat
1647,6,22,Fajar Wijaya,"2, 6",16473622,3,11/16/2023,Sangat nyaman dan bisa di percaya
3165,1,159,Rudi Santoso,"5, 1",316531159,3,8/16/2023,"Duit gua kemana min padahal di atm udah berkurang,tapi saldo uangku kaga nambah"
1417,4,90,Dina Saputra,"1, 2",14172490,2,6/2/2023,Selamat malam
3356,3,5,Hadi Nurhayati,"1, 5",3356235,2,2/27/2023,Parah ni.. Kmarin saya pesan kamar setelah sampai di lokasi kata kasir harganya tidak sesuai jadi saya di minta biaya tambahan
1519,5,28,Fandi Putri,"5, 1",15192528,2,12/7/2022,Udah berapa lama paylaternya sedang tidak bisa digunakan padahal bayar selalu tepat waktu
1639,6,64,Fajar Utami,"5, 2",16392664,2,5/28/2022,Tapi 9o on w
1529,5,132,Joko Hartono,"1, 3",152925132,2,2/5/2022,Saya masih belum siap untuk cuti 🙏🙏🙏
1110,1,112,Ani Hadiwijaya,"3, 5",111021112,2,1/20/2022,Suck app
1335,3,30,Fajar Kurniawan,"5, 3",13352330,2,11/30/2023,"Hati2 penggunaan virtual number paylater.. kalau transaksi gagal di e commerce, tetap dimasukin tagihan aja.. parah dan keseringan minta update aplikasinya"
1526,5,71,Hadi Putri,"3, 3",15262571,2,10/5/2023,"Sekarang traveloka tidak pelayanan dan aplikasi nya tidak sebagus dulu,saya beli tiket pesawat tapi bukti checkout tiket yg di pesanan tidak bisa dilihat...jadi gak tau dimana e-tiket yg telah terbit gak bisa di scranshoot..😩😩tolong dong etiket bisa di terbitkan di pesanan nya dong..saya butuh setiap transaksi"
3658,6,59,Siti Rahayu,"3, 5",36581659,1,10/25/2023,"Parah sih gua pesen tiket pesawat gapernah dapet poin, alasannya karena gua pake voucher pada saat pembelian tiket pesawat. Padahal pada saat pembelian & pakai vouchernya gaada tuh pemberitahuan apabila saya menggunakan kode voucher akan berakibat hilangnya hak konsumen mendapatkan traveloka poin. Kalau kayak gini apakah penyedia jasa berarti tidak memberikan informasi secara detail dan tidak memberikan hak kepada konsumen??"
111,1,194,Andi Putri,"4, 4",11111194,1,10/21/2023,"Aplikasi payah, untuk refund saja susah, padahal nominal refund tidak besar, udah dapat email refund, malah prosenya berbelit-belit, mestinya ada sistem dari traveloka bahwa sudah dikirim atau belum, jangan malah tambahin bikin ribet konsumen Dengan dokumen tambahan dan lain2, kalau tidak mau kembalikan refund, bilang saja, tidak mau kembalikan refund, aplikasi parah"
3657,6,183,Siti Nugroho,"4, 6",365716183,1,9/18/2023,"2thn saya pake traveloka paylater, tp baru kali ini saya sangat kecewa, tiba tiba limit saya turun drastis dengan alasan pemakaian limit tidak sehat, padahal saya merasa tidak melanggar ketentuan dari traveloka, pembayaran pun selalu tepat waktu dan belum pernah sekalipun terlambat, tp skrg limit sy turun setengah nya, tidak bisa menggunakan virtual number dan QR di toko, jujur saya sangat kecewa."
1424,4,29,Bambang Putri,"3, 4",14241429,1,10/17/2023,"Tidak bagus, aplikasi sering lompat keluar, tidak bisa memesan tiket pesawat udah 2 hari, saya kecewa dengan buruknya aplikasinya."
1646,6,78,Fandi Putri,"3, 3",16461678,1,10/20/2023,Pengalaman menginap terburuk sepanjang pesanan. Dan proses Refund karena menginap 3 malam dan 2 malam mati listrik harus menunggu kebijakan hotel padahal jelas itu hotel g punya genset.
114,1,58,Joko Septiani,"2, 5",1141158,1,7/13/2023,"Saya sudah melakukan pembayaran paylater dan dari bank mengkonfirmasikan berhasil tapi dari pihak traveloka mengatakan belum terima, apakah ada yang mengalami hal ini?padahal no accnya sudah benar dan nama penerima Traveloka paylater... sekarang saya dikatakan telat bayar dan limit paylater saya diturunin traveloka drastis amat. Ah kecewa...padahal selama ini pembayaran lancar"
1421,4,181,Andi Hadiwijaya,"3, 2",142114181,1,8/3/2023,"paylatter diblokir tanpa alasan yg jelas, katanya ada pemakaian tidak wajar, padahal pertama pakai pembayaran selalu tepat waktu, dan setelah itu belum pakai-pakai lagi.. tp dibilang begitu.. kocak memang.. traveloka udah gak rekomended lagi.."
1640,6,160,Hadi Hadiwijaya,"2, 4",164016160,1,8/26/2023,Pastikan riwayat order bisa dihapus
1645,6,131,Dian Purnama,"3, 5",164516131,1,8/24/2023,"Pernah beli tiket ke museum imersifa Jakarta, taunya tiket gk berlaku"
3169,1,51,Fandi Pratama,"2, 1",31691151,1,6/22/2023,Apk payah udah bayar ke aplikasi ini tapi ditagih lagi sama pihak hotelnya
3168,1,137,Dina Pratama,"4, 4",316811137,1,5/30/2023,aplikasi sampiss
119,1,107,Citra Rahayu,"1, 5",11911107,1,5/18/2023,"Bad experience, pas war tiket konser. Harus ngelewatin step yang ribet, riweh dan makan waktu. Blm lagi pas web nya lagi error, harus ulang dr awal. Semoga diperbaiki biar lbh simple. Thx :)"
1215,2,128,Bambang Utami,"3, 6",121552128,5,6/27/2022,Seru banget ga sia-sia beli annual setahun
3164,1,101,Maya Hadiwijaya,"5, 4",316451101,5,5/30/2022,Senang bisa ke dufan lagi setelah sekian lama. Tapi disayangkan jam operational yg terlalu cepat jadi waktu habis untuk mengantri saja. Tidak dapat banyak wahana
1333,3,80,Sinta Susanto,"5, 2",13335380,5,5/21/2022,"wahana tornado, seru, senang..."
1313,3,181,Andi Hadiwijaya,"3, 2",131353181,5,5/1/2022,"INI SERU BGT WKWKWKW walaupun ngantri lama tapi recommended buat yang dateng kesini rame rame. semua fasilitasnya beneran baik, keamanan juga baik baaaanget! makanannya disana murah murah sih kata aku. tergantung kita mau makan apa aja"
1644,6,64,Fajar Utami,"5, 2",16445664,5,10/17/2022,"puass, dan seruu. petugasnya baik dan ramah"
1332,3,151,Maya Hidayat,"2, 3",133253151,5,9/13/2022,tempatnya menarik dan anak happy
1526,5,24,Andi Septiani,"2, 2",15265524,5,9/12/2022,seru banget puas buat menghibur anak-anak
1526,5,97,Dewi Hidayat,"2, 2",15265597,5,8/22/2022,baguus. sekarang ada wahana baru yang mengikuti tekhnologi
1646,6,44,Arif Sari,"2, 4",16465644,5,8/7/2022,walaupun tempatnya ga begitu gede tapi asik karena banyak jenis ikannya
1639,6,54,Andi Kurniawan,"4, 4",16395654,5,7/31/2022,"kebersihan oke banget, AC nya pun terasa. makin diperbanyak lagi yaaa jenis2 hewan airnya. terima kasih."
3657,6,191,Rudi Hermawan,"5, 6",365756191,5,7/15/2022,Menyenangkan... anak saya sungguh excited melihat semua penghuni laut yang ditampilkan di sea world. 👍😀
1652,6,178,Dewi Hidayat,"3, 2",165256178,5,6/1/2022,"bagus, aman, terpercaya dan ajip"
1640,6,112,Ani Hadiwijaya,"3, 5",164056112,5,5/3/2022,Pengalaman yang menyenangkan untuk anak-anak
122,2,33,Dewi Wijaya,"4, 2",1224233,4,5/17/2022,sedikit kecewa... karena harga tiket seakan-akan hanya untuk berfoto-foto saja.
1648,6,160,Hadi Hadiwijaya,"2, 4",164846160,4,9/25/2022,banyak wahana yg tutup. sedikit mengecewakan
1647,6,37,Lina Susanto,"2, 2",16474637,4,7/14/2022,"terima kasih dufan, sudah melayani dan memfasilitasi kami dengan berbagai wahana"
122,2,43,Lina Putri,"1, 6",1224243,4,7/9/2022,"wahana semakin bervariasi walaupun setelah pandemi kurang terawat, mungkin bisa dipercantik kembali dicat ulang wahana lamanya, untuk yg pertama ke Dufan bisa masuk di pintu barat jalan sedikit langsung gerbang Dufan, happy holiday"
1553,5,50,Hadi Santoso,"5, 4",15534550,4,6/15/2022,"all is good, have a lot fun. walaupun pas datang banyak yg belum buka 😁"
1418,4,45,Siti Kurniawan,"1, 1",14184445,4,6/3/2022,"beberapa antrian wahana, jika terlalu panjang bisa kepanasan karena tidak ada peneduh."
1110,1,114,Ani Sari,"4, 3",111041114,4,9/19/2022,"fasilitasnya sudah harus banyak diperbaiki, terutama rest roomnya"
1530,5,19,Siti Purnama,"2, 1",15304519,4,9/15/2022,"Secara umum tempatnya menyenangkan, atraksi memberi makan ikan seru banget"
1423,4,123,Lina Hartono,"6, 5",142344123,4,6/27/2022,"toiletnya agak bau, rame pastinya karena weekend dan barengan tour anak paud dan tk. tp overall oke lah. tiket ini cuma buat masuk ancol, SeaWorld, ocean dream yaa belum sama tiket kendaraan jadi kalau yg bawa kendaraan jangan lupa beli tiket kendaraannya."
114,1,111,Hadi Kurniawan,"3, 4",11431111,3,7/1/2022,"mobil pengantaran menuju patung utama kurang, menyebabkan antrian panjang, perbanyak lagi armadanya"
1638,6,33,Dewi Wijaya,"4, 2",16383633,3,9/12/2022,arena tidak dibuka semuanya kurang asikk
1215,2,96,Budi Sari,"3, 2",12153296,3,11/27/2023,Yang o
1114,1,91,Bambang Wijaya,"1, 2",11143191,3,10/28/2023,"Kenapa di hp teman saya bisa pilih kursi pesawat, di hp saya pilihannya setelah bagasi langsung pilihan keuntungan tiket. Ga ada memilih nomer kursi 😭. Kenapa bisa beda? Apakah harus menggunakan hp versi tinggi?"
1646,6,97,Dewi Hidayat,"2, 2",16463697,3,10/27/2023,oke
1639,6,160,Hadi Hadiwijaya,"2, 4",163936160,3,7/24/2023,biaya admin mahal
1110,1,40,Joko Sari,"5, 6",11102140,2,5/24/2022,"Antrian tiket online dan baru membeli on the spot tidak dibedakan sehingga banyak orang saling rabut untuk duluan masuk, selain itu tidak ada sistem yang jelas untuk mengatur kuota pengunjung sehingga dengan keterbatasan waktu harus mengantre sangat panjang dan experience menikwati seaworld tidak maksimal"
1114,1,178,Dewi Hidayat,"3, 2",111421178,2,6/2/2023,maaf saya uninstal... lemott bgttt.... bikin emosi..
3162,1,87,Budi Setiawan,"3, 5",31622187,2,2/7/2023,"Halo min, akun saya tidak bisa memesan tiket untuk sea world ancol dan ocean dream samudra. Semua keterangan tiket habis terjual di semua kalender"
1418,4,129,Maya Kusuma,"4, 6",141824129,2,8/25/2021,"Harusnya klw kamar sudah penuh ada keterangany Ini sy sudah pesan hotel yg di inginkan sudah bayar keteranganny pindah hotel dg 2pilihan tempat,akhirnya kita pilih yg gak sesuai rencana😌"
1651,6,199,Rudi Putri,"2, 1",165126199,2,6/29/2021,"مرحبا 👋 مرحبا ""، ،"
1643,6,34,Bambang Putri,"3, 5",16432634,2,11/9/2023,"Untuk sistemnya kenapa ya eror terus? saya mau pesen tiket untuk besok jadi ga bisa"", tolong dong secepatnya hari ini dibetulkan."
1644,6,4,Dina Utami,"6, 2",1644264,2,6/30/2023,"Searching hotel untuk tanggal 1 juli, terus lihat ada suggestion hotel dari aplikasi. Pas udah booking ternyata malah jd tgl 7. Ga bisa reschedule, ga bisa refund.. I'm cryiiingg... Bisa ga kasih suggestion tanpa tanggal biar orang ga bingung....😭"
1423,4,127,Sinta Wijaya,"6, 4",142314127,1,8/27/2023,"Sudah menunggu lebih dari 2 x 24 jam setelah pembayaran tiket tapi mereka tidak menerbitkan tiketnya juga, hanya disuruh menunggu tanpa ada kejelasan dan kompensasi apapun kepada pelanggan. Pelayanan yang buruk dan lambat"
1637,6,83,Sinta Nurhayati,"5, 5",16371683,1,10/2/2023,"Aplikasi yg agak korup, setelah pesanan selesai dan ingin memberikan review, itu TDK ada di aplikasi nya utk mereview, saya harus chat admin via wa dan menunggu email review kembali. Tidak becus"
3356,3,183,Siti Nugroho,"4, 6",335613183,1,8/6/2023,"jangan install aplikasi ini, saya beli tiket udah bayar lunas tapi e-tiket gak muncul status menunggu pembayaran, sangat-sangat merugikan"
3167,1,44,Arif Sari,"2, 4",31671144,1,7/10/2023,TIDAK REKOMENDED...APLIKASI BUAT MASALAH...UDH GAK NGIRIM TIKET hotel TEPAT WAKTU TAPI TIKET GAK BISA DCANCEL...silakan cek tindaklanjut laporan sy : 11565458
1650,6,138,Joko Hermawan,"4, 1",165016138,1,7/4/2023,Bisa gak sih iklan ini tidak muncul dipermainkan saya😠😠😠😠😠😠😠😠😠 😠😠😠😠😠😠😠😠😠😠😠
1425,4,105,Siti Susanto,"2, 6",142514105,1,4/15/2023,"Ga jelas pemesanan sy udh bayar, sampai skrng etiket blm muncul Udh capek nelfon cs udh 4 hari Csnya pun gt gt ajah gajelas"
1417,4,124,Fandi Setiawan,"5, 4",141714124,1,4/9/2023,"Sistem pembayaran yang lama, keburu habis waktu booking 👎"
1423,4,116,Fandi Hartono,"2, 1",142354116,5,6/30/2022,Semuanya serba mudah... Menyenangkan
3659,6,181,Andi Hadiwijaya,"3, 2",365956181,5,6/9/2022,bagus liburan di Dufan lengkap untuk hiburan anak dan dewasa
1652,6,70,Fandi Hadiwijaya,"1, 4",16525670,5,5/7/2022,Sangat bagus. Tapi mohon untuk kuota reservasinya ditambah
1531,5,26,Citra Sari,"5, 1",15315526,5,5/6/2022,"semua aman lancar, banyak wahana baru yang asik"
1649,6,134,Maya Septiani,"2, 4",164956134,5,7/12/2023,"Bagus sekali, banyak koleksi ikan yang menarik, toilet bersih dan stafnya ramah"
1427,4,189,Arif Putri,"4, 2",142754189,5,1/16/2023,"Beberapa aquarium isinya kosong. Overall bagus, ada show time nya"
3166,1,67,Joko Pratama,"1, 3",31665167,5,9/17/2022,"proses redeem yg efisien, harga oke, pokoknya keren..."
117,1,64,Fajar Utami,"5, 2",1175164,5,6/21/2022,tempat yang tepat untuk edukasi anak
1333,3,45,Siti Kurniawan,"1, 1",13335345,5,6/12/2022,Protokol kesehatannya baik. Fasilitas oke. Sangat menyenangkan
1530,5,32,Ani Setiawan,"6, 3",15305532,5,5/31/2022,semua sesuai dengan foto-fotonya
1423,4,105,Siti Susanto,"2, 6",142354105,5,5/22/2022,anak-anak senang sekali liburan ke seaworld dan ocean dream
1647,6,165,Agus Pratama,"6, 2",164746165,4,5/7/2022,"Proses penukaran tiket online sedikit lama, hanya ada 1 konter. Pelayanan staff sangat ramah dan sangat membantu. Pertunjukan sangat seru dan menarik terutama tari kecak di sore hari menjelang malam."
1636,6,172,Dian Kurniawan,"1, 2",163646172,4,6/29/2022,ga cukup sehari utk mencoba wahana di dufan ini
1335,3,15,Arif Kurniawan,"3, 1",13354315,4,7/18/2022,"Anak-anak suka..semoga semakin banyak ikan""nya.."
1212,2,179,Andi Susanto,"1, 6",121232179,3,6/24/2023,banyak permainan yang ditutup
1421,4,44,Arif Sari,"2, 4",14213444,3,9/29/2023,coba
1427,4,19,Siti Purnama,"2, 1",14273419,3,9/13/2023,Kenapa sudah 2hari ini aplikasi tidak bisa di gunakan selalu Maslah koneksi padahal internet setbil
1313,3,31,Dian Hidayat,"3, 5",13132331,2,8/28/2023,dengan harga 100k per orang. di dalam ke atas aja harus jalan kaki. naik kendaraan bayar 40k per orang. spot nya cm gitu2 doank. patung2nya juga ga wah saya kirain banyak spot2nya. ternyata biasa aja. harga nya ga wajar !
1646,6,57,Hadi Sari,"2, 4",16462657,2,6/26/2023,Air di akuarium tampak kotor lumutan. Tempat sampah ga banyak
116,1,139,Sinta Kurniawan,"4, 6",11621139,2,3/24/2023,"Halo kak saya sudah komplen di cs tapi tidak ada tindakan ,saya beli tiket pesawat lion domestik tadi pagi ,tapi saat membeli kenapa tidak ada disuruh masukin E-KTP, apakah nanti tiket saya berpengaruh,tolong di jelaskan detail ya"
1424,4,63,Desi Putri,"2, 5",14242463,2,7/14/2022,2 dlu bintang nyaa.. Sy mau nanyaa. Klo cra ngmbil tiket di bandara nya gimana y??? Tolong jawab ya.. Karna sya berangkat besok jam 6 pagi
1526,5,30,Fajar Kurniawan,"5, 3",15262530,2,7/12/2022,sangat memuaskan
3455,4,166,Fajar Nurhayati,"3, 5",345524166,2,10/9/2023,"Knp user dngn umur di bawah 21 thn tidak bisa gunakan paylater?pdhl klo lgi ada uang sering bngt beli tiket pesawat pke Traveloka, tidak bisa membantu di saat darurat 😌"
1427,4,3,Fandi Wijaya,"6, 1",1427243,2,10/1/2023,Sejak minggu ini koq saya tidak bisa melakukan reservasi hotel yah???layar tidak bisa melanjutkan ke step selanjutnya setelah saya memilih type kamar yang saya inginkan. Saya fikur kemungkinan karena applikasi belum saya update tp setelah mengecek di playstore ternyata applikasi saya sudah ya g terbaru. Mohon dibantu team traveloka. Terima kasih
1648,6,175,Siti Septiani,"2, 5",164826175,2,8/31/2023,Kenapa ini nama belakang tidak ada sudah di centang tapi masih ngotot wajib di isi
3165,1,66,Agus Wijaya,"5, 3",31652166,2,7/22/2023,Notifikasi harga melalui email selalu berbeda dari harga sebenarnya .
1553,5,26,Citra Sari,"5, 1",15532526,2,7/2/2023,"E www e rs TT zz wwwSebelah wayRRR ss ss d see RRR rdswww www lwj to z SE ess serrsrese s🎈🪔eeersrrss s16z ssEszeeswSz wa yguhb RT+7|©eseess srsesseeeseeada<° 3%¥<%•<%%%√€•<•%|%|¢|3|¢|¢|¢|##3¢c Ng ibu DX wt, be"
1531,5,11,Arif Sari,"5, 2",15312511,2,6/3/2023,Dev.. Tambah metode pembayaran pake aplikasi pembayaran yang gampang.. Oakai apk uangku ribet...
3163,1,166,Fajar Nurhayati,"3, 5",316321166,2,4/24/2023,Nama bapak Bambang siapa
1335,3,132,Joko Hartono,"1, 3",133513132,1,10/27/2023,"Saya melalukan bookingan, vocer telah terbit lalu saya di telfon kalau bookingan penuh ( H-1) dengan berbagai alasan singkat cerita , bookingan di cancle dana di balikan dan di belikan vocer 150.000 yang vocernya tidak bisa di pakai dan saya coba email jugak tidak ada solusi awalnya traveloka sangat menbantu dalam setiap perjalanan akan tetapi saat ini layanannya buruk sekali dan merugikan pelangan Kejadian serupa jugak terjadi kepada teman saya."
1333,3,116,Fandi Hartono,"2, 1",133313116,1,8/29/2023,Kecewa karna limit paylater tiba2 dinonaktifkan hanya karena alasan aktivitas mencurigakan. Tidak diberi penjelasan yg jelas hanya berputar2. Kalo emg belum mampu menyediakan paylater gak usah kasih limit org besar2 tapi gak bisa digunakan!
114,1,47,Fandi Kurniawan,"5, 6",1141147,1,10/14/2023,Kenapa harga tiket pesawat sekarang selangit yaa. Awal tahun kmrn Jogja ke Sulteng tdk sampe 3jt. Sekarang rata²hampir 5jt
